#{"t_start": 1744804027.2058632, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
240.0,2971,1247.426771
610.0,4056,1249.421975
330.0,2829,1250.811674
335.0,3139,1252.397655
310.0,2851,1253.87863
575.0,2681,1255.218569
385.0,3305,1256.880729
725.0,3893,1258.767123
530.0,2929,1260.167693
55.0,1581,1260.951827
290.0,2967,1262.444026
300.0,2916,1263.839247
265.0,3156,1265.353071
305.0,2412,1266.542928
505.0,3284,1268.166579
130.0,1847,1269.062012
285.0,2681,1270.386992
595.0,2199,1271.496106
460.0,3001,1272.909292
315.0,2845,1274.228681
945.0,4032,1276.09035
330.0,2782,1277.390219
460.0,3329,1278.907307
395.0,4662,1281.033121
325.0,2661,1282.302049
1260.0,7729,1285.855443
325.0,3077,1287.297336
365.0,2519,1288.461891
315.0,3695,1290.205611
425.0,3203,1291.728035
805.0,5463,1299.333134
515.0,2687,1300.610384
485.0,3019,1301.993945
530.0,2719,1303.254884
600.0,6613,1306.392691
670.0,4565,1308.585175
505.0,2703,1309.863194
615.0,4095,1311.668785
495.0,3831,1313.477448
245.0,2976,1314.831425
300.0,3179,1316.234923
625.0,4317,1318.20107
235.0,4043,1320.130936
360.0,3885,1322.07371
295.0,3067,1323.614833
360.0,2999,1325.085321
620.0,2891,1326.532776
390.0,2871,1327.980678
800.0,4441,1330.220803
410.0,4029,1332.199268
875.0,6687,1335.325135
295.0,3583,1337.040375
650.0,4177,1338.913466
225.0,2423,1340.000218
325.0,2424,1341.156881
600.0,4555,1343.221715
255.0,2776,1344.491216
490.0,4599,1351.590588
475.0,3713,1353.396191
305.0,2897,1354.826109
465.0,3489,1356.473438
770.0,4085,1358.247746
455.0,4561,1360.44106
545.0,3649,1362.3016
525.0,4386,1364.546259
720.0,4911,1366.970336
490.0,4087,1368.890346
350.0,3119,1370.393222
385.0,2769,1371.789078
625.0,3521,1373.588908
490.0,4527,1375.887574
365.0,2968,1377.38277
420.0,3841,1379.189595
300.0,3807,1381.000688
805.0,4567,1383.138891
440.0,3743,1384.902375
345.0,2483,1386.084594
370.0,4771,1388.314856
580.0,4346,1390.38056
605.0,4061,1392.307423
350.0,2433,1393.470885
380.0,2672,1394.736504
400.0,3435,1396.354831
700.0,4291,1398.379696
380.0,3180,1405.58935
360.0,3071,1407.069465
285.0,2540,1408.320196
625.0,4923,1410.654585
555.0,4789,1412.912739
625.0,2854,1414.248048
500.0,4637,1416.490723
450.0,3095,1417.912557
350.0,3135,1419.42809
320.0,3317,1420.979091
440.0,4213,1422.864245
445.0,3471,1424.479446
280.0,2881,1425.8251
600.0,4125,1427.869727
455.0,3861,1429.727045
345.0,2711,1431.030849
580.0,5163,1433.485182
925.0,5867,1436.225979
545.0,5189,1438.678767
475.0,3761,1440.490726
325.0,2705,1441.778606
1100.0,3825,1443.531576
600.0,4685,1445.815795
415.0,4605,1448.098167
605.0,4607,1450.293957
575.0,4437,1452.332978
545.0,4651,1460.805173
505.0,3613,1462.499355
465.0,3745,1464.361432
520.0,3854,1466.228163
580.0,3799,1468.037341
605.0,3653,1469.826994
615.0,2857,1471.168769
575.0,4530,1473.328907
770.0,4647,1475.476071
380.0,4146,1477.435016
400.0,3727,1479.35007
195.0,3019,1480.978416
380.0,3863,1482.906418
555.0,4977,1485.253371
500.0,3713,1487.007193
480.0,3953,1488.946591
780.0,6201,1491.880297
480.0,2939,1493.261153
470.0,4915,1495.551283
735.0,4583,1497.655087
265.0,2727,1498.897412
725.0,4757,1501.198016
525.0,3605,1502.970536
340.0,2305,1504.169335
460.0,4069,1506.109041
475.0,2879,1514.525242
665.0,4317,1516.708276
780.0,4372,1519.057949
245.0,2393,1520.303234
670.0,4601,1522.694344
510.0,5081,1525.24613
480.0,4173,1527.387114
725.0,3669,1529.127778
700.0,4627,1531.25207
755.0,5413,1533.777081
575.0,4393,1535.875545
465.0,3189,1537.398062
545.0,4638,1539.734051
600.0,5235,1542.293689
445.0,4075,1544.12877
665.0,5309,1546.648509
800.0,4303,1548.707815
800.0,4823,1550.961762
700.0,4975,1553.249709
605.0,3629,1555.056528
370.0,2894,1556.596358
645.0,4205,1558.558095
775.0,3628,1560.29871
575.0,3208,1561.853033
360.0,3831,1569.178148
485.0,4041,1571.176466
415.0,2604,1572.499631
560.0,3049,1573.982034
750.0,5687,1576.581861
545.0,3697,1578.348433
945.0,3947,1580.227451
575.0,4856,1582.709596
630.0,3833,1584.697423
550.0,3159,1586.298592
530.0,3922,1588.292518
600.0,3693,1590.124252
305.0,3177,1591.733673
545.0,4293,1593.979689
605.0,4153,1596.108277
755.0,4519,1598.416452
360.0,2993,1599.983751
905.0,6447,1603.26183
575.0,3948,1605.252965
600.0,5421,1607.982425
550.0,4233,1610.064733
800.0,4233,1611.948659
775.0,4012,1613.796707
415.0,3815,1615.547345
555.0,4107,1617.358714
500.0,3911,1625.83371
510.0,3403,1627.551561
555.0,4105,1629.652261
600.0,4409,1631.872817
780.0,3869,1633.832446
575.0,4729,1636.222926
685.0,4569,1638.563975
350.0,2601,1639.899354
600.0,4149,1641.96443
730.0,5331,1644.762262
600.0,5003,1647.238169
455.0,3119,1648.776204
620.0,3948,1650.801922
545.0,4182,1652.77907
920.0,6443,1655.822685
495.0,4343,1657.859988
570.0,4643,1660.054441
770.0,4332,1662.150383
805.0,4819,1664.482573
720.0,4393,1666.575935
555.0,4773,1668.837624
735.0,4587,1671.134451
640.0,3473,1672.939872
515.0,4275,1675.031142
520.0,3674,1683.867139
600.0,3563,1685.5323
800.0,4365,1687.61356
575.0,4812,1689.943431
600.0,4515,1692.076596
740.0,4161,1694.04973
745.0,3432,1695.687637
570.0,4215,1697.684727
555.0,4564,1699.9134
285.0,2723,1701.204556
580.0,4659,1703.458833
800.0,4571,1705.691872
555.0,4619,1707.984114
185.0,2029,1709.015236
515.0,3903,1710.934925
515.0,4603,1713.099127
1220.0,7855,1716.788779
910.0,4177,1718.793355
755.0,4195,1720.78607
625.0,3889,1722.730217
495.0,3771,1724.536441
770.0,3729,1726.364636
800.0,4145,1728.299657
650.0,4227,1730.418381
545.0,4625,1737.554313
500.0,2463,1738.950823
930.0,4023,1741.111474
1055.0,6571,1744.498204
675.0,3309,1746.174884
560.0,3945,1748.195449
775.0,4669,1750.511545
640.0,4353,1752.582274
540.0,4404,1754.787634
510.0,4080,1756.908938
545.0,3351,1758.700127
570.0,4592,1761.124147
500.0,4863,1763.662454
800.0,5127,1766.310564
755.0,4643,1768.730613
665.0,4065,1770.84478
775.0,6669,1774.316433
1160.0,6915,1778.011002
540.0,4107,1780.172869
805.0,4449,1782.480742
545.0,4301,1784.750584
500.0,3871,1786.771066
450.0,4077,1794.412752
600.0,4251,1796.609099
545.0,3647,1798.44154
455.0,3565,1800.216067
505.0,4745,1802.520161
500.0,3489,1804.19854
810.0,3701,1805.906064
190.0,2559,1807.077511
655.0,3559,1808.782621
815.0,5339,1811.54323
770.0,4703,1813.815181
545.0,4934,1816.17601
605.0,4303,1818.445554
305.0,3336,1820.201097
755.0,4126,1822.090601
305.0,3283,1823.65521
545.0,4591,1826.032358
570.0,4099,1828.029066
500.0,2704,1829.478268
385.0,2251,1830.590165
750.0,5949,1833.458788
520.0,4027,1835.441706
540.0,2657,1836.739388
490.0,3601,1838.47414
600.0,3857,1840.274395
980.0,6137,1849.773797
340.0,2549,1851.017409
530.0,3747,1852.963785
295.0,3147,1854.635437
550.0,4583,1857.020621
985.0,4415,1859.181926
600.0,4211,1861.40598
330.0,3177,1863.059442
395.0,3159,1864.586151
550.0,3513,1866.335402
330.0,2701,1867.727638
710.0,4729,1869.991938
745.0,4716,1872.32612
745.0,3173,1873.985829
1090.0,7055,1877.447519
410.0,3839,1879.412427
745.0,4065,1881.528152
580.0,3146,1883.174127
555.0,3772,1885.11817
540.0,3913,1887.121416
800.0,4687,1889.593904
745.0,4788,1892.138702
560.0,2583,1893.493125
565.0,3345,1895.245393
485.0,3253,1896.957329
580.0,5155,1899.574689
335.0,2591,1900.842112
600.0,4475,1910.278175
425.0,3035,1911.80003
745.0,4670,1914.086438
600.0,3993,1916.238445
575.0,4519,1918.504423
540.0,3811,1920.404239
1115.0,7029,1923.829748
800.0,3393,1925.470567
575.0,3706,1927.205838
395.0,3215,1928.690083
465.0,3409,1930.271202
575.0,3608,1932.006328
510.0,4037,1933.917153
570.0,4407,1936.079125
570.0,3367,1937.826381
600.0,3987,1939.97833
300.0,3233,1941.597987
570.0,4671,1943.896278
610.0,3349,1945.57876
480.0,3935,1947.65795
605.0,4479,1949.935773
1335.0,7606,1953.756759
395.0,3039,1955.284108
520.0,3073,1956.841149
750.0,3486,1958.614
585.0,3549,1966.488754
605.0,3921,1968.526795
600.0,3917,1970.472855
600.0,4337,1972.919221
395.0,2732,1974.322953
490.0,4415,1976.545892
500.0,4137,1978.611355
680.0,4159,1980.789737
600.0,3637,1982.638155
330.0,2535,1983.894617
390.0,3339,1985.553982
515.0,3403,1987.220524
630.0,3085,1988.730915
455.0,3611,1990.658557
545.0,3994,1992.709197
1125.0,7187,1996.198225
900.0,6562,1999.322489
870.0,6933,2002.698789
695.0,4043,2004.611974
715.0,4063,2006.667165
600.0,4397,2008.963489
500.0,3467,2010.69206
380.0,2871,2012.087234
720.0,4709,2014.309142
600.0,5071,2024.651373
545.0,5197,2027.193672
570.0,3978,2029.090216
420.0,3451,2030.835456
600.0,4223,2032.874476
315.0,2787,2034.238301
325.0,2719,2035.548552
740.0,4950,2037.983042
480.0,3889,2039.908179
545.0,4260,2041.875208
710.0,5295,2044.62541
385.0,3823,2046.611672
850.0,5129,2049.291085
810.0,6285,2052.288739
305.0,3228,2053.879821
805.0,3897,2055.914011
475.0,4389,2058.237586
730.0,3985,2060.207609
565.0,2659,2061.508026
465.0,3633,2063.330785
1090.0,7113,2066.859936
575.0,3792,2068.733687
370.0,2931,2070.224751
600.0,5699,2073.012468
570.0,4973,2082.39716
785.0,5077,2084.863959
690.0,3555,2086.593619
555.0,4625,2088.84941
655.0,4155,2090.773217
805.0,5293,2093.242896
710.0,5383,2096.158808
585.0,4311,2098.259589
520.0,4777,2100.507918
490.0,3265,2102.091417
605.0,4451,2104.28581
700.0,3073,2105.703581
725.0,4403,2107.778641
675.0,3015,2109.172368
570.0,4923,2111.468165
800.0,4621,2113.677946
600.0,4665,2115.866589
600.0,4541,2118.055936
540.0,3619,2119.894782
985.0,6463,2123.015594
800.0,4717,2125.359731
675.0,4391,2127.626237
530.0,4708,2137.640869
510.0,3777,2139.586746
600.0,4861,2141.956859
475.0,3521,2143.715879
480.0,3425,2145.411041
580.0,4308,2147.615691
800.0,4647,2150.035074
550.0,3469,2151.639727
515.0,4033,2153.67947
630.0,4949,2156.28038
495.0,3579,2158.13836
575.0,3759,2160.043999
510.0,3283,2161.76667
300.0,2615,2163.177318
515.0,3691,2165.094458
600.0,4487,2167.400079
470.0,4001,2169.49106
540.0,3815,2171.469143
805.0,4371,2173.797094
675.0,3287,2175.536356
600.0,4133,2177.709019
335.0,2670,2179.078804
600.0,4367,2181.268619
415.0,2997,2182.691202
600.0,3887,2184.54676
600.0,4739,2186.787196
610.0,3261,2195.867287
750.0,3534,2197.623281
515.0,3157,2199.168674
665.0,3161,2200.662905
545.0,3703,2202.547137
850.0,6111,2205.657065
575.0,4074,2207.868755
1005.0,3229,2209.59259
880.0,6031,2212.779134
745.0,3564,2214.665824
535.0,4421,2216.887158
905.0,3889,2218.84301
600.0,3893,2220.843346
715.0,3665,2222.668004
525.0,4875,2225.083167
895.0,3873,2227.065147
965.0,7081,2230.595833
805.0,4299,2232.700917
695.0,4327,2234.870386
600.0,4353,2237.005232
600.0,3557,2238.765864
545.0,4787,2241.277619
1215.0,8954,2245.996265
455.0,2977,2255.562051
1345.0,7989,2259.835179
575.0,3401,2261.694854
540.0,4260,2263.921834
225.0,2717,2265.349633
550.0,4553,2267.790897
490.0,3219,2269.421883
575.0,5391,2272.113432
490.0,3679,2273.970019
210.0,2681,2275.301568
685.0,3955,2277.293799
475.0,4401,2279.449988
600.0,4023,2281.389837
600.0,4837,2283.836007
540.0,3770,2285.735508
800.0,5119,2288.219497
940.0,7923,2292.224151
105.0,1819,2293.095199
545.0,4177,2295.179955
600.0,4563,2297.495172
495.0,3635,2299.262742
570.0,3927,2301.344772
800.0,3803,2303.321368
290.0,2943,2304.973408
1000.0,4619,2313.423881
495.0,3605,2315.168431
475.0,3745,2317.015585
895.0,3953,2319.21209
530.0,3669,2321.142651
750.0,4135,2323.377574
720.0,4483,2325.869792
600.0,4753,2328.397337
810.0,4369,2330.76142
745.0,3717,2332.64331
745.0,5193,2335.206525
935.0,4681,2337.676551
495.0,3425,2339.403326
600.0,4773,2341.727116
345.0,3041,2343.179895
555.0,4041,2345.172786
525.0,4477,2347.386417
970.0,4494,2349.623219
575.0,4213,2351.827704
805.0,3801,2353.754856
545.0,3571,2355.463683
465.0,3329,2357.149813
605.0,4247,2359.209155
500.0,5041,2361.816226
805.0,3813,2363.839363
915.0,7388,2372.670733
800.0,4245,2374.891148
570.0,3397,2376.642414
215.0,1861,2377.603582
920.0,5817,2380.718166
575.0,3812,2382.705655
600.0,4701,2385.012597
875.0,3647,2386.826542
610.0,3433,2388.456445
210.0,2525,2389.827008
575.0,3558,2391.748692
665.0,4561,2394.159491
600.0,4709,2396.434755
530.0,3563,2398.163835
650.0,3783,2400.06127
305.0,4005,2402.037826
805.0,3591,2403.879257
570.0,4481,2406.192008
430.0,3245,2407.92629
1355.0,7351,2411.798226
775.0,3920,2413.74132
340.0,3743,2415.618473
600.0,3847,2417.509158
765.0,6241,2420.595638
550.0,4032,2428.682877
495.0,4225,2430.848876
1445.0,8655,2435.022223
710.0,3909,2436.928886
815.0,5027,2439.463623
495.0,3305,2441.145494
775.0,4154,2443.373769
600.0,3205,2445.071605
930.0,5995,2448.228015
555.0,3745,2450.187274
505.0,3449,2451.993113
530.0,3541,2453.857614
945.0,5357,2456.6204
1410.0,7829,2460.469219
315.0,1993,2461.521366
600.0,4427,2463.848289
575.0,4345,2466.042053
575.0,4273,2468.260006
495.0,4319,2470.570695
730.0,4323,2472.799582
235.0,2367,2473.918238
600.0,4393,2476.134132
600.0,4157,2478.290506
745.0,5629,2488.445888
770.0,4378,2490.584648
680.0,4609,2493.052359
465.0,3027,2494.564546
575.0,4218,2496.662985
485.0,3987,2498.619524
980.0,7145,2502.321779
905.0,5493,2505.261475
575.0,4267,2507.389493
1075.0,6311,2510.616094
950.0,6966,2514.298383
570.0,3583,2516.103439
375.0,2993,2517.587964
410.0,3277,2519.199362
495.0,3177,2520.864206
775.0,3649,2522.66301
575.0,4335,2524.937354
660.0,3727,2526.86564
570.0,4324,2529.010536
515.0,4139,2531.089681
800.0,3773,2533.012961
530.0,3441,2534.671817
515.0,4332,2536.752606
575.0,3927,2545.247475
575.0,3984,2547.252445
570.0,3820,2549.017809
745.0,4069,2550.874873
505.0,4221,2552.783489
465.0,3671,2554.541764
555.0,2871,2555.956983
600.0,4045,2557.861143
670.0,4351,2559.896294
800.0,4611,2562.132696
570.0,4249,2564.111627
770.0,4451,2566.18054
525.0,3789,2567.970629
475.0,3061,2569.386121
550.0,3821,2571.243521
600.0,4357,2573.264419
775.0,4096,2575.143375
960.0,5953,2577.994632
810.0,3789,2579.84101
440.0,3481,2581.5592
800.0,4011,2583.643583
710.0,3751,2585.576581
1430.0,8467,2589.938238
695.0,4147,2592.080713
800.0,4979,2601.86808
600.0,3683,2603.738255
1490.0,8691,2608.22822
500.0,2871,2609.706141
690.0,4007,2611.753039
580.0,4447,2613.99506
460.0,3801,2615.996092
585.0,4552,2618.39725
390.0,3439,2620.180364
330.0,2995,2621.666613
445.0,3327,2623.307786
1175.0,7567,2626.998279
550.0,4415,2629.143257
805.0,4437,2631.349712
560.0,4883,2633.869175
525.0,4251,2636.038168
770.0,4564,2638.402584
480.0,3277,2640.049043
550.0,3834,2641.940722
570.0,3815,2643.794977
660.0,2751,2645.167668
610.0,3221,2646.760594
575.0,4579,2648.975945
1145.0,8212,2660.025418
520.0,4191,2662.236353
545.0,4119,2664.147202
440.0,3765,2666.005336
1405.0,7761,2670.115046
605.0,3859,2672.084471
725.0,3843,2673.971256
750.0,4656,2676.169983
530.0,3279,2677.726618
600.0,3925,2679.733044
525.0,4685,2682.061347
1540.0,8061,2686.04787
575.0,4815,2688.487434
445.0,2976,2689.983087
980.0,2810,2691.385463
470.0,3759,2693.238765
575.0,4853,2695.622453
650.0,3665,2697.411911
620.0,2985,2698.935197
550.0,3974,2700.948188
525.0,4043,2703.143775
1270.0,8053,2707.172731
855.0,6039,2716.457601
670.0,3971,2718.403322
575.0,4329,2720.524436
525.0,3819,2722.381938
945.0,4370,2724.546043
600.0,4797,2726.93249
545.0,3703,2728.757172
615.0,3113,2730.310329
830.0,5187,2732.772959
520.0,3589,2734.555567
495.0,3389,2736.216449
600.0,4195,2738.341622
540.0,4019,2740.353606
600.0,4387,2742.48331
600.0,3661,2744.322397
545.0,4691,2746.694865
690.0,3341,2748.410152
1230.0,8211,2752.382246
600.0,4205,2754.545969
575.0,3426,2756.308776
600.0,4941,2758.672334
600.0,4815,2761.107707
575.0,4286,2763.181831
745.0,2931,2770.151728
775.0,3294,2771.83258
1005.0,4309,2774.086391
400.0,3779,2776.185517
500.0,4605,2778.703165
540.0,3889,2780.711605
940.0,4189,2782.952884
805.0,4117,2784.964399
545.0,4577,2787.097977
750.0,3620,2788.807713
480.0,3639,2790.559882
575.0,4399,2792.721092
465.0,3767,2794.548582
545.0,4389,2796.766115
600.0,4175,2798.855106
265.0,2985,2800.415217
610.0,3953,2802.357652
600.0,4117,2804.43755
805.0,4077,2806.409598
605.0,3869,2808.344045
1410.0,8739,2812.51118
510.0,3695,2814.316408
485.0,3889,2816.177014
1000.0,4951,2818.621093
460.0,3793,2828.232393
600.0,4247,2830.291211
605.0,3393,2831.981174
375.0,3916,2833.903514
600.0,4065,2835.908882
975.0,7067,2839.41256
530.0,3716,2841.33057
500.0,4369,2843.428972
540.0,3941,2845.370877
580.0,3729,2847.17133
355.0,3311,2848.816016
610.0,4017,2850.758645
715.0,3921,2852.707866
800.0,5065,2855.283545
605.0,3905,2857.371235
755.0,4234,2859.468021
525.0,4103,2861.546701
600.0,4113,2863.573196
550.0,4661,2865.834183
545.0,4458,2867.952159
715.0,3129,2869.469161
545.0,3639,2871.302535
715.0,4945,2873.826794
770.0,4049,2875.858874
445.0,4451,2884.015654
800.0,4197,2886.089167
525.0,3483,2887.802366
525.0,4179,2889.865506
575.0,3721,2891.68331
300.0,2542,2892.938698
600.0,4675,2895.374719
370.0,2361,2896.514635
745.0,3934,2898.55887
555.0,4249,2900.588273
600.0,4159,2902.745913
190.0,2523,2904.064986
575.0,4116,2906.142388
570.0,3932,2908.02281
1000.0,5005,2910.58594
495.0,3441,2912.358226
745.0,4021,2914.338984
820.0,5515,2917.210222
555.0,4441,2919.493802
610.0,3349,2921.236342
675.0,5125,2923.653708
455.0,4399,2925.810414
800.0,3645,2927.835964
645.0,4113,2929.858743
1065.0,7835,2933.644455
945.0,4017,2943.042602
310.0,2597,2944.369922
545.0,5049,2946.826122
600.0,4337,2948.929333
450.0,3633,2950.724291
770.0,3833,2952.740427
575.0,3859,2954.522455
600.0,4539,2956.742692
450.0,3577,2958.458901
485.0,3569,2960.271971
605.0,4023,2962.344356
445.0,4079,2964.385902
1000.0,4153,2966.344983
315.0,2785,2967.702279
600.0,4467,2969.82571
1505.0,8195,2974.085166
1035.0,8084,2978.307374
800.0,3775,2980.289764
740.0,4248,2982.276282
425.0,3415,2983.941923
1135.0,7721,2987.563286
695.0,3765,2989.401414
470.0,3189,2990.982433
515.0,4003,3000.007617
810.0,5971,3002.974138
575.0,3822,3004.727592
590.0,3051,3006.172604
485.0,3923,3007.98644
1175.0,8535,3012.173324
520.0,3987,3014.295471
630.0,3577,3016.190877
700.0,3217,3017.871763
600.0,3501,3019.674534
770.0,3862,3021.554035
575.0,4155,3023.568594
1270.0,8041,3027.383486
455.0,3345,3028.974012
465.0,3905,3030.912308
805.0,3493,3032.718637
530.0,3555,3034.485043
575.0,3871,3036.3987
570.0,3590,3038.148477
675.0,5213,3040.759757
580.0,4278,3042.925437
600.0,4437,3045.119233
600.0,3305,3046.731495
575.0,3995,3054.704665
245.0,2031,3055.707925
345.0,2988,3057.211594
540.0,4017,3059.335686
510.0,3253,3061.01623
300.0,2671,3062.367193
570.0,4355,3064.529411
500.0,3675,3066.339463
585.0,3447,3068.02092
600.0,3113,3069.582111
225.0,2271,3070.709354
545.0,4185,3072.738882
580.0,4231,3074.834996
805.0,4711,3077.238705
1380.0,7429,3081.107188
405.0,2945,3082.655597
800.0,3767,3084.618792
1000.0,4301,3086.856921
430.0,3979,3088.945754
600.0,4579,3091.328835
600.0,4519,3093.757044
800.0,4317,3096.058985
800.0,3895,3098.08163
865.0,6607,3101.494961
570.0,4400,3103.681276
895.0,6565,3115.155307
700.0,3745,3117.015054
545.0,4076,3119.027653
490.0,4863,3121.436606
600.0,4189,3123.470557
355.0,2447,3124.66294
645.0,5031,3127.149674
925.0,5287,3129.7911
580.0,3951,3131.729797
605.0,4419,3133.897468
575.0,4745,3136.22195
1240.0,7653,3140.021571
300.0,2537,3141.282557
570.0,3216,3142.888184
570.0,3441,3144.577341
505.0,3433,3146.245055
545.0,3607,3147.979498
600.0,4269,3150.109092
575.0,3939,3152.104598
475.0,3699,3154.029705
1210.0,7288,3157.799074
600.0,3045,3159.369165
1780.0,8715,3163.691206
470.0,4087,3172.297299
450.0,3999,3174.320579
585.0,3705,3176.159044
565.0,3721,3177.951636
575.0,3146,3179.500286
775.0,3920,3181.457387
570.0,4366,3183.608942
575.0,3642,3185.42846
690.0,3679,3187.220014
515.0,3543,3188.950745
745.0,3651,3190.766249
515.0,3505,3192.477025
880.0,6397,3195.627165
810.0,3549,3197.32884
800.0,4199,3199.413974
580.0,4014,3201.388919
920.0,5768,3204.247166
605.0,3333,3205.871546
570.0,5201,3208.423887
575.0,3857,3210.293823
530.0,3617,3212.125239
800.0,4157,3214.128188
530.0,2321,3215.25815
945.0,7231,3218.864871
575.0,3081,3220.417109
495.0,3505,3228.060017
600.0,3893,3229.946329
530.0,3291,3231.56217
770.0,3728,3233.451954
285.0,2683,3234.794109
605.0,3687,3236.593837
1095.0,6641,3240.014562
605.0,3259,3241.693146
350.0,3187,3243.381755
1285.0,7215,3247.09681
770.0,4341,3249.362679
600.0,3879,3251.348959
755.0,3251,3252.973745
550.0,3827,3254.84814
600.0,4965,3257.270355
800.0,4113,3259.247183
545.0,3473,3261.04837
600.0,3269,3262.770604
495.0,3473,3264.588372
610.0,3669,3266.436249
575.0,4721,3268.801041
1450.0,7029,3272.488092
570.0,4141,3274.548309
695.0,4311,3276.720765
545.0,4076,3285.936182
990.0,6419,3289.129026
1160.0,7481,3292.821911
695.0,4145,3294.950812
515.0,3811,3296.870844
