#{"t_start": 1744769748.434291, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
455.0,3761,1361.480109
745.0,4815,1363.831336
575.0,4945,1366.197156
420.0,3851,1367.980216
880.0,7345,1376.45357
530.0,4573,1378.603272
445.0,3827,1380.417096
650.0,3863,1382.365817
190.0,2443,1383.590018
755.0,4585,1385.780468
680.0,4193,1387.720006
1175.0,8091,1391.505148
890.0,6671,1394.650982
395.0,3885,1396.5397
485.0,5483,1399.22289
900.0,4845,1401.495344
950.0,4131,1403.56857
470.0,4449,1405.765865
330.0,3863,1407.685477
655.0,4181,1409.752902
370.0,3117,1411.305228
630.0,3857,1413.216633
415.0,4125,1415.180252
600.0,4437,1417.32498
300.0,2797,1418.705818
255.0,2712,1420.10652
390.0,4004,1422.128792
650.0,4085,1428.923844
245.0,3569,1430.759736
430.0,3433,1432.426293
420.0,4386,1434.665204
250.0,3117,1436.220373
280.0,2833,1437.746883
235.0,2389,1438.997023
435.0,2698,1440.462506
410.0,4561,1442.870949
480.0,3067,1444.470178
1000.0,4201,1446.555213
600.0,4839,1448.982493
580.0,4688,1451.348327
600.0,5113,1453.830554
515.0,3885,1455.782638
575.0,4373,1458.091724
335.0,2964,1459.626865
545.0,3745,1461.496961
450.0,4897,1463.977899
355.0,2508,1465.234057
725.0,5553,1468.068676
420.0,2645,1469.421196
700.0,4909,1471.771466
490.0,3745,1473.657658
500.0,3553,1475.452418
585.0,4603,1477.693138
900.0,3713,1485.199996
775.0,4254,1487.218526
555.0,4552,1489.409638
370.0,2947,1490.8764
425.0,3649,1492.742874
620.0,3473,1494.476539
705.0,3441,1496.218633
310.0,2789,1497.640457
700.0,4647,1499.926243
425.0,3555,1501.68717
290.0,3009,1503.199479
570.0,4436,1505.403514
360.0,2653,1506.734627
505.0,3821,1508.591075
645.0,4529,1510.751793
285.0,2561,1511.963404
525.0,4635,1514.244329
310.0,2889,1515.666375
345.0,3591,1517.523425
515.0,4301,1519.696194
490.0,3857,1521.6557
315.0,2583,1523.005338
315.0,2561,1524.343633
550.0,3187,1525.934078
665.0,3855,1527.859775
490.0,4173,1529.955288
375.0,2988,1531.472366
355.0,3360,1533.198473
610.0,4141,1535.298345
940.0,7739,1544.454168
1100.0,6455,1547.770798
770.0,4318,1550.011108
570.0,4200,1552.330302
770.0,3500,1554.189562
575.0,5434,1556.901878
545.0,3806,1558.834772
1000.0,4865,1561.384587
545.0,4398,1563.626382
500.0,3761,1565.57802
575.0,4332,1567.890327
605.0,5009,1570.583176
800.0,4897,1573.117382
300.0,2543,1574.466411
775.0,5507,1577.194662
290.0,2677,1578.499971
775.0,4105,1580.539438
215.0,3053,1582.035576
525.0,3870,1583.945109
695.0,4201,1586.068396
555.0,4323,1588.300413
440.0,2785,1589.726425
1660.0,8735,1600.411679
590.0,4119,1602.478581
945.0,5703,1605.409903
620.0,3967,1607.428597
755.0,4498,1609.672256
380.0,2462,1610.949781
575.0,3783,1612.805598
700.0,3507,1614.621118
775.0,4655,1616.861291
805.0,4685,1619.21991
800.0,4929,1621.720237
400.0,4013,1623.76225
740.0,6031,1626.942447
480.0,3681,1628.886418
340.0,2357,1630.131832
1490.0,11331,1636.002477
600.0,3209,1637.590235
440.0,3157,1639.216923
575.0,3763,1641.176871
545.0,4266,1643.406514
390.0,3675,1645.41284
1040.0,8023,1649.722336
280.0,2827,1659.569918
545.0,3607,1661.460047
545.0,3650,1663.283404
515.0,3435,1665.039423
780.0,4265,1667.343693
745.0,3820,1669.375881
800.0,4803,1671.897849
600.0,5125,1674.545715
800.0,3821,1676.498235
350.0,2497,1677.808627
515.0,4389,1680.002607
755.0,4126,1682.196053
505.0,4001,1684.184379
495.0,3441,1685.850894
480.0,4047,1687.829255
575.0,4887,1690.225465
535.0,4002,1692.277837
455.0,3969,1694.238844
700.0,3837,1696.213105
600.0,3761,1698.123891
185.0,2183,1699.301866
515.0,3493,1701.098972
540.0,4262,1703.279231
435.0,2625,1704.623368
775.0,3883,1706.596761
555.0,3351,1708.273458
775.0,4891,1716.951806
580.0,3308,1718.722715
495.0,3713,1720.695292
580.0,4759,1723.128886
800.0,4123,1725.266213
525.0,3505,1727.110018
610.0,3687,1729.063794
495.0,3409,1730.869191
800.0,4857,1733.452294
290.0,2553,1734.786497
305.0,2711,1736.199829
575.0,5044,1738.773461
600.0,4905,1741.285525
725.0,3349,1743.004287
470.0,3847,1744.91092
710.0,4169,1746.933646
545.0,5439,1749.630557
545.0,4279,1751.695801
510.0,3957,1753.646097
605.0,4525,1755.933006
515.0,3801,1757.854871
530.0,3104,1759.351153
250.0,2721,1760.733704
585.0,4751,1763.100163
510.0,4499,1765.386274
575.0,3827,1767.373221
805.0,3913,1773.968889
315.0,2497,1775.23693
15.0,1209,1775.841088
600.0,3793,1777.758489
500.0,3637,1779.515992
275.0,2305,1780.729487
305.0,2921,1782.307322
300.0,2591,1783.622054
425.0,3969,1785.675924
445.0,3567,1787.452709
605.0,4001,1789.441998
915.0,3936,1791.387739
220.0,3135,1792.902951
605.0,3931,1795.079747
600.0,4233,1797.230117
680.0,4597,1799.646978
500.0,3489,1801.460721
545.0,3670,1803.287728
800.0,4049,1805.276494
600.0,4367,1807.42163
1100.0,7632,1811.330324
1145.0,5394,1814.2311
575.0,4100,1816.395869
745.0,3758,1818.352548
730.0,3870,1820.241959
290.0,2407,1821.434796
520.0,4219,1823.499
945.0,4184,1832.691515
330.0,2829,1834.200856
210.0,2175,1835.302496
545.0,4327,1837.461781
545.0,3754,1839.265788
280.0,4037,1841.409873
515.0,3467,1843.118321
540.0,3995,1845.25492
765.0,6341,1848.564164
755.0,3173,1850.214115
570.0,3742,1852.12961
685.0,4173,1854.26141
780.0,4953,1856.803459
1130.0,7081,1860.596883
545.0,4553,1863.008248
515.0,3645,1864.993932
775.0,4033,1867.194176
540.0,4013,1869.418084
415.0,3759,1871.341577
345.0,2668,1872.692904
605.0,4141,1874.826491
595.0,4349,1877.032166
545.0,4875,1879.470637
560.0,2542,1880.763548
310.0,2285,1881.910782
780.0,3877,1890.284352
470.0,3705,1892.174642
775.0,3877,1894.135288
1435.0,7715,1898.082598
545.0,4087,1900.268557
520.0,3769,1902.265191
550.0,4262,1904.556368
870.0,3361,1906.377008
575.0,4033,1908.539996
600.0,4493,1910.971541
555.0,4668,1913.291194
800.0,4153,1915.401018
600.0,3973,1917.385355
435.0,3809,1919.391224
440.0,4227,1921.657293
1005.0,4289,1923.960945
550.0,4919,1926.499843
575.0,3263,1928.153772
330.0,3117,1929.77597
545.0,4318,1932.051342
570.0,3911,1934.121549
50.0,1891,1935.104028
470.0,4301,1937.287171
805.0,4589,1939.759507
665.0,3617,1941.571935
800.0,3769,1950.184746
1280.0,7247,1954.08381
945.0,6533,1957.556495
335.0,3635,1959.588274
510.0,3767,1961.634324
600.0,4149,1963.900925
575.0,4581,1966.388896
400.0,3692,1968.396236
455.0,3665,1970.404371
610.0,4119,1972.581497
320.0,2348,1973.842193
770.0,4410,1976.12639
600.0,5447,1978.963
195.0,2495,1980.302524
490.0,3473,1982.127406
710.0,5315,1984.907208
600.0,4325,1987.21762
575.0,4410,1989.495459
995.0,6663,1992.94407
470.0,3905,1995.059157
740.0,6377,1998.35514
670.0,3441,2000.173672
575.0,4659,2002.686257
540.0,5105,2011.659513
575.0,3779,2013.632189
600.0,4211,2015.929826
575.0,4339,2018.237561
1005.0,8157,2022.677052
805.0,3801,2024.69744
550.0,3063,2026.246228
800.0,4859,2028.835027
865.0,5808,2031.825477
660.0,3715,2033.763793
710.0,4091,2035.977895
350.0,2893,2037.571293
280.0,3160,2039.292695
555.0,4164,2041.543609
740.0,5193,2044.316388
810.0,3629,2046.399619
575.0,3682,2048.485412
1375.0,6851,2052.311002
475.0,4001,2054.518821
480.0,3713,2056.606763
505.0,3293,2058.407049
555.0,3479,2060.251871
1205.0,5009,2062.780788
485.0,3707,2070.229058
720.0,4561,2072.563951
740.0,3273,2074.350093
520.0,3808,2076.5141
585.0,3503,2078.295891
1090.0,7025,2081.926902
600.0,4107,2084.056627
575.0,4260,2086.269182
600.0,3593,2088.156422
600.0,3777,2090.103076
600.0,4627,2092.50582
545.0,3767,2094.45946
755.0,3839,2096.413435
605.0,3353,2098.193721
560.0,4060,2100.25809
515.0,3571,2102.056016
525.0,2770,2103.455838
805.0,4357,2105.843465
545.0,3625,2107.753855
550.0,3131,2109.401864
770.0,5030,2111.877952
520.0,4215,2113.938094
1630.0,8459,2118.22332
605.0,3993,2120.268428
515.0,3761,2131.599995
545.0,3273,2133.305288
570.0,3823,2135.270959
475.0,3601,2137.127973
295.0,2391,2138.348054
440.0,4145,2140.505528
575.0,4261,2142.593914
740.0,3677,2144.476565
550.0,3797,2146.4653
545.0,4065,2148.477849
635.0,3793,2150.441509
1375.0,7489,2154.382484
545.0,4055,2156.540267
605.0,3989,2158.642419
510.0,3157,2160.260131
660.0,3351,2162.106003
740.0,3761,2164.215211
575.0,3555,2166.10513
520.0,3435,2167.923637
745.0,3145,2169.611497
605.0,3989,2171.66257
575.0,4222,2173.946892
570.0,3937,2175.964658
675.0,3803,2177.907805
400.0,3333,2179.650541
915.0,4053,2181.72591
685.0,3457,2189.021183
900.0,3879,2191.107647
470.0,3601,2193.048261
520.0,4022,2195.29023
545.0,4460,2197.797183
715.0,3221,2199.549677
550.0,3417,2201.457961
540.0,3628,2203.473222
600.0,3951,2205.542977
540.0,4151,2207.598302
580.0,3678,2209.428999
745.0,3230,2211.078664
545.0,3937,2213.085887
800.0,3945,2215.146306
665.0,3501,2217.074226
760.0,3723,2219.105423
530.0,3936,2221.20551
770.0,4008,2223.219465
575.0,4131,2225.204335
555.0,3732,2227.056748
715.0,3797,2229.004209
510.0,4251,2231.26914
600.0,5043,2233.815738
545.0,4319,2236.020878
755.0,4261,2238.096926
690.0,3791,2239.9977
580.0,3429,2248.373659
600.0,3197,2249.974862
575.0,3921,2251.994646
800.0,3705,2253.874298
395.0,3779,2255.742569
515.0,4316,2257.951589
570.0,4269,2260.088612
800.0,3903,2262.058932
545.0,3862,2263.920075
725.0,4293,2266.082884
465.0,4301,2268.200551
550.0,4783,2270.565148
520.0,3615,2272.303818
465.0,4351,2274.385162
770.0,4443,2276.733246
555.0,3234,2278.341151
570.0,3521,2280.141713
580.0,3535,2281.976045
545.0,3280,2283.682653
560.0,2761,2285.113325
545.0,3949,2287.178557
545.0,3095,2288.783695
515.0,3883,2290.750598
575.0,3777,2292.592046
460.0,4569,2295.018153
575.0,3179,2296.731081
1405.0,8039,2306.487964
415.0,3271,2308.199052
600.0,3677,2310.115041
800.0,4025,2312.308955
475.0,3889,2314.373885
600.0,4233,2316.59647
770.0,3457,2318.415131
600.0,4205,2320.605282
700.0,3639,2322.610382
400.0,4571,2325.042393
490.0,5025,2327.651342
1045.0,7441,2331.71661
705.0,4879,2334.216436
545.0,3628,2336.149034
575.0,3990,2338.219872
305.0,2073,2339.323434
800.0,3569,2341.131951
575.0,4498,2343.386555
450.0,3825,2345.319295
600.0,4381,2347.708178
1030.0,7058,2351.472846
770.0,5400,2354.274396
285.0,3161,2356.01298
470.0,3975,2365.818036
385.0,3231,2367.652072
515.0,3552,2369.557394
600.0,3141,2371.303305
360.0,2423,2372.571962
515.0,4457,2374.874589
600.0,4227,2377.207533
545.0,3685,2379.172406
545.0,4907,2381.64957
520.0,3956,2383.644387
545.0,3977,2385.716158
405.0,2720,2387.117962
605.0,3699,2388.99644
945.0,6187,2392.239103
575.0,4377,2394.591211
570.0,3457,2396.428458
850.0,5305,2399.21828
770.0,4245,2401.398403
495.0,3825,2403.368413
575.0,4463,2405.686832
500.0,4079,2407.773751
370.0,3041,2409.456647
540.0,4641,2411.865688
915.0,3232,2413.543583
410.0,2177,2414.661941
1670.0,8741,2424.489322
375.0,2526,2425.867839
550.0,4312,2428.114187
555.0,3828,2430.115579
600.0,5095,2432.71902
515.0,3691,2434.717152
640.0,4145,2436.9584
950.0,3429,2438.903041
730.0,3830,2441.016203
490.0,3261,2442.81526
715.0,3804,2444.874039
490.0,3833,2446.956644
875.0,5393,2449.841089
785.0,3171,2451.53865
460.0,3755,2453.602346
775.0,3137,2455.320927
600.0,3481,2457.1929
380.0,3036,2458.88071
610.0,4213,2461.163253
545.0,3900,2463.282168
575.0,3978,2465.394982
555.0,4731,2467.898569
575.0,3946,2470.113495
1330.0,7657,2474.423172
575.0,3830,2476.517596
480.0,2905,2478.138848
575.0,3697,2486.449204
605.0,3109,2488.187527
575.0,4190,2490.538309
770.0,4167,2492.831282
340.0,3119,2494.510887
550.0,3312,2496.322839
460.0,2913,2497.948475
415.0,3619,2499.940017
545.0,3821,2501.997315
470.0,3905,2504.11555
600.0,3853,2506.207492
745.0,3009,2507.937142
600.0,3741,2510.046417
800.0,4357,2512.41231
495.0,3825,2514.583841
755.0,3559,2516.433049
600.0,3489,2518.286677
600.0,3753,2520.313412
540.0,3621,2522.276817
545.0,3621,2524.338392
295.0,2621,2525.922212
610.0,3369,2527.805332
570.0,3975,2530.040799
490.0,3917,2532.224715
720.0,4002,2534.346514
495.0,3249,2536.107135
575.0,3617,2538.101359
810.0,3369,2539.881734
715.0,3285,2547.644783
525.0,3101,2549.272056
1075.0,6525,2552.774404
520.0,3743,2554.741838
500.0,3811,2556.867831
600.0,4181,2559.161397
580.0,3709,2561.201577
515.0,3179,2562.929229
415.0,2433,2564.319341
500.0,3409,2566.188441
970.0,7103,2569.880712
550.0,3344,2571.657056
540.0,4003,2573.71285
1155.0,6487,2577.11893
1200.0,5989,2580.544846
600.0,3939,2582.68344
575.0,2753,2584.265456
255.0,2567,2585.719443
475.0,3427,2587.523504
945.0,5288,2590.367032
780.0,5363,2593.299199
800.0,3743,2595.282219
600.0,3875,2597.427219
1000.0,3569,2599.395172
460.0,3509,2607.148459
770.0,3714,2609.167075
715.0,3702,2611.235538
540.0,3154,2612.904843
275.0,2099,2614.030183
780.0,3855,2616.151724
800.0,3923,2618.280534
600.0,4035,2620.405658
555.0,4383,2622.645896
580.0,3869,2624.660065
575.0,3841,2626.607071
600.0,3463,2628.397078
800.0,4239,2630.599502
915.0,6657,2634.061023
570.0,4467,2636.363233
920.0,6313,2639.741683
600.0,4039,2641.866729
510.0,3638,2643.837306
720.0,3902,2645.993734
1240.0,5921,2649.200541
785.0,5761,2652.292832
520.0,3424,2654.120139
800.0,3809,2656.143553
580.0,4439,2658.321738
600.0,4373,2667.820695
800.0,3937,2669.780982
355.0,3059,2671.310895
915.0,3769,2673.213968
570.0,3308,2674.889763
725.0,3201,2676.482911
200.0,2103,2677.536721
545.0,3300,2679.17376
745.0,4157,2681.288828
545.0,3971,2683.286853
950.0,3571,2685.110098
470.0,3713,2687.078014
545.0,4950,2689.693036
1000.0,3591,2691.594995
575.0,4273,2693.901127
545.0,4723,2696.484136
1230.0,8969,2701.332501
525.0,3732,2703.389234
735.0,5443,2706.298101
775.0,3493,2708.144618
570.0,4090,2710.282703
600.0,4273,2712.473635
895.0,4001,2714.55961
800.0,5497,2717.419022
510.0,3345,2719.170817
515.0,4476,2725.947988
720.0,3115,2727.579238
570.0,4112,2729.641937
600.0,3839,2731.607198
750.0,4454,2734.023417
520.0,4406,2736.42862
755.0,3735,2738.491344
575.0,2617,2739.94098
775.0,3717,2741.930664
605.0,4149,2744.191725
520.0,3247,2745.940229
575.0,4224,2748.259747
545.0,3661,2750.279942
540.0,4961,2752.984628
605.0,3431,2754.830889
850.0,5883,2758.005966
775.0,4628,2760.558595
890.0,3775,2762.606725
545.0,4062,2764.79213
570.0,4389,2767.293038
545.0,3305,2769.093351
745.0,5119,2771.89002
545.0,4213,2774.209895
520.0,3669,2776.203339
1065.0,7555,2787.070343
520.0,4443,2789.440822
745.0,4320,2791.810714
725.0,5219,2794.61027
485.0,3857,2796.708096
690.0,3519,2798.648926
550.0,4170,2800.871305
1125.0,7537,2804.856776
1200.0,6225,2808.018438
575.0,4160,2810.194554
575.0,3388,2811.875683
495.0,3423,2813.698774
430.0,3027,2815.306687
545.0,3136,2816.863654
685.0,4065,2818.936816
540.0,3647,2820.735642
600.0,4429,2823.007252
270.0,2539,2824.372193
915.0,5625,2827.339616
1210.0,7122,2830.928099
495.0,4033,2833.066917
575.0,4007,2835.11888
600.0,3485,2836.898773
800.0,3907,2845.433518
575.0,4673,2847.865118
545.0,4121,2850.005785
570.0,4203,2852.135465
495.0,3859,2854.183022
575.0,4103,2856.374856
1435.0,7037,2860.088155
510.0,3655,2861.992629
605.0,3577,2863.850316
570.0,3601,2865.747423
575.0,4067,2867.940228
545.0,3810,2869.945924
565.0,3145,2871.61679
540.0,3529,2873.395667
540.0,3929,2875.482504
525.0,3991,2877.576089
575.0,4404,2879.846661
570.0,3841,2881.846218
845.0,6737,2885.324938
485.0,3517,2887.263427
600.0,3549,2889.172395
925.0,3790,2891.187079
745.0,3691,2893.241363
600.0,4897,2896.033615
525.0,4619,2898.404662
575.0,4377,2907.598272
545.0,3832,2909.592756
745.0,3865,2911.630271
605.0,4181,2913.90977
550.0,4030,2916.057334
490.0,2837,2917.569593
545.0,4267,2919.860863
600.0,4237,2922.188372
500.0,3327,2923.985189
1405.0,7688,2928.15351
465.0,4455,2930.65022
600.0,3933,2932.876158
545.0,3956,2935.091222
775.0,3628,2937.15941
1030.0,6205,2940.419863
520.0,3371,2942.120321
575.0,4249,2944.204312
600.0,4729,2946.56524
695.0,3507,2948.376855
715.0,4026,2950.465123
740.0,3607,2952.357824
800.0,3705,2954.270147
545.0,3621,2956.199578
1610.0,8802,2968.094749
545.0,3294,2969.792916
775.0,4494,2972.220075
745.0,3765,2974.162275
745.0,3918,2976.171637
600.0,3541,2978.004786
545.0,3421,2979.787738
605.0,4233,2982.100852
570.0,3484,2983.878294
600.0,3309,2985.631888
575.0,3251,2987.245523
545.0,3713,2989.209991
800.0,4093,2991.409707
575.0,4492,2993.81462
670.0,5171,2996.613231
545.0,3500,2998.492195
1410.0,9108,3003.401602
755.0,3109,3005.118005
545.0,3180,3006.852945
545.0,3728,3008.864847
525.0,3691,3010.799454
1605.0,8487,3015.464112
555.0,2984,3017.104834
775.0,4817,3019.605608
800.0,4297,3028.892908
545.0,3297,3030.592799
330.0,2467,3031.927689
600.0,4193,3034.148281
1120.0,8267,3038.638519
460.0,4381,3041.095277
520.0,3725,3043.149696
1400.0,7056,3046.87555
575.0,3720,3048.701219
980.0,7347,3052.494043
545.0,3450,3054.261134
485.0,3859,3056.238418
350.0,2429,3057.551339
570.0,3975,3059.725989
575.0,4334,3062.045801
680.0,3025,3063.616895
600.0,4741,3066.090862
600.0,4323,3068.38951
545.0,3913,3070.505692
515.0,3243,3072.202475
570.0,3780,3074.230918
585.0,3869,3076.201542
1370.0,9153,3087.018035
920.0,5857,3090.176392
575.0,3713,3092.071098
405.0,2725,3093.441118
600.0,3673,3095.311178
600.0,3625,3097.145141
405.0,3085,3098.701564
555.0,3705,3100.658848
485.0,3921,3102.736734
320.0,2681,3104.066358
605.0,3113,3105.620441
320.0,3177,3107.358011
550.0,3230,3109.151638
520.0,3457,3111.063578
505.0,3041,3112.773093
545.0,3770,3114.911806
615.0,3329,3116.711448
375.0,2412,3118.118592
550.0,3318,3119.952972
800.0,4073,3122.094669
510.0,3930,3124.173272
575.0,3981,3126.193906
545.0,3081,3127.776946
575.0,4011,3129.847079
600.0,3593,3131.813907
490.0,3121,3133.364045
605.0,3321,3135.043486
540.0,2290,3136.272681
590.0,3536,3138.11987
575.0,3409,3146.222819
520.0,3115,3147.862653
515.0,3713,3149.681794
745.0,4473,3151.888575
385.0,2199,3153.011776
575.0,3751,3155.088878
560.0,3562,3157.001207
740.0,3408,3158.715096
525.0,3581,3160.465625
570.0,3486,3162.258113
555.0,3639,3164.049647
600.0,3593,3165.852362
545.0,3329,3167.55019
775.0,3386,3169.266809
575.0,4240,3171.40935
745.0,3806,3173.4585
745.0,3415,3175.312086
755.0,4410,3177.657731
1090.0,6715,3181.284219
1340.0,5721,3184.362518
775.0,3707,3186.27904
545.0,3464,3188.158301
575.0,3811,3190.173785
775.0,3645,3192.167758
550.0,4589,3194.696609
770.0,3655,3196.754192
515.0,3547,3198.745849
600.0,3677,3206.855452
575.0,3137,3208.671289
715.0,3973,3210.868868
600.0,3819,3212.943714
600.0,3835,3215.03442
600.0,4395,3217.433781
800.0,4089,3219.706409
570.0,3783,3221.892295
810.0,3955,3224.112003
520.0,4255,3226.501088
545.0,3059,3228.14801
795.0,5461,3231.123408
575.0,3109,3232.855173
600.0,3165,3234.603146
800.0,3575,3236.513126
575.0,3209,3238.248701
800.0,3517,3240.203542
1545.0,7371,3244.162033
770.0,3789,3245.990614
495.0,3435,3247.717642
515.0,3190,3249.381931
800.0,4359,3251.668096
1355.0,7521,3255.531062
775.0,3642,3257.346663
1430.0,7827,3267.913114
1210.0,6979,3271.418429
355.0,2403,3272.677096
600.0,3745,3274.540794
510.0,3511,3276.318505
745.0,3882,3278.257553
575.0,3715,3280.138759
600.0,3613,3281.959801
570.0,4600,3284.230782
725.0,3318,3285.853312
775.0,4403,3288.079375
545.0,3385,3289.820525
740.0,3993,3291.85269
800.0,3913,3293.764456
550.0,3883,3295.684352
605.0,3849,3297.666193
575.0,3917,3299.684038
770.0,4657,3301.982507
545.0,4345,3304.088324
540.0,3633,3305.901017
545.0,4202,3308.017242
540.0,4395,3310.261716
740.0,3307,3311.970426
545.0,3230,3313.578428
570.0,4174,3315.69102
310.0,2253,3322.046823
720.0,3871,3323.969935
605.0,3907,3325.982117
575.0,3655,3327.766497
605.0,3641,3329.688233
1400.0,7537,3333.604565
720.0,3254,3335.1921
775.0,3565,3337.020169
720.0,3616,3338.972579
545.0,2839,3340.443129
575.0,3971,3342.499032
490.0,3269,3344.114083
570.0,3516,3346.016131
570.0,3315,3347.714867
510.0,3685,3349.664966
570.0,2526,3351.038873
570.0,3777,3353.100497
575.0,3767,3355.11558
420.0,3635,3357.029018
545.0,3727,3359.01696
965.0,6971,3362.459256
570.0,4211,3364.688944
545.0,4347,3367.079502
740.0,3457,3368.962355
600.0,4313,3371.237757
605.0,3577,3373.079266
575.0,3686,3380.892354
1130.0,6509,3384.268158
715.0,4195,3386.446178
1515.0,7615,3390.323478
570.0,3710,3392.224437
545.0,3927,3394.254736
905.0,4723,3396.694051
545.0,4517,3399.019564
600.0,4485,3401.285085
800.0,4345,3403.562696
805.0,4081,3405.774215
800.0,4043,3407.845732
600.0,3735,3409.810789
490.0,3921,3411.812074
1170.0,6769,3415.356485
710.0,4141,3417.551497
515.0,3413,3419.463825
820.0,4855,3422.141991
715.0,3479,3424.035156
600.0,3671,3426.01027
945.0,4101,3428.293986
1115.0,4784,3430.821437
600.0,4001,3432.982691
425.0,3521,3441.378452
575.0,4293,3443.677778
550.0,3740,3445.751683
545.0,4443,3448.167933
745.0,3393,3450.015509
1245.0,7657,3454.041328
485.0,4341,3456.291984
745.0,4233,3458.426216
745.0,3770,3460.318218
545.0,3617,3462.122348
545.0,3662,3463.94466
605.0,3703,3465.854512
515.0,3547,3467.583627
600.0,4187,3469.651267
800.0,3637,3471.541881
515.0,3809,3473.396767
